kafka-1  | ===> User
kafka-1  | 	send.buffer.bytes = 131072
kafka-1  | 	socket.connection.setup.timeout.max.ms = 30000
kafka-1  | 	socket.connection.setup.timeout.ms = 10000
kafka-1  | 	ssl.cipher.suites = null
kafka-1  | 	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
kafka-1  | 	ssl.endpoint.identification.algorithm = https
kafka-1  | 	ssl.engine.factory.class = null
kafka-1  | 	ssl.key.password = null
kafka-1  | 	ssl.keymanager.algorithm = SunX509
kafka-1  | 	ssl.keystore.certificate.chain = null
kafka-1  | 	ssl.keystore.key = null
kafka-1  | 	ssl.keystore.location = null
kafka-1  | 	ssl.keystore.password = null
kafka-1  | 	ssl.keystore.type = JKS
kafka-1  | 	ssl.protocol = TLSv1.3
kafka-1  | 	ssl.provider = null
kafka-1  | 	ssl.secure.random.implementation = null
kafka-1  | 	ssl.trustmanager.algorithm = PKIX
kafka-1  | 	ssl.truststore.certificates = null
kafka-1  | 	ssl.truststore.location = null
kafka-1  | 	ssl.truststore.password = null
kafka-1  | 	ssl.truststore.type = JKS
kafka-1  | 	transaction.timeout.ms = 60000
kafka-1  | 	transactional.id = null
kafka-1  | 	value.serializer = class org.apache.kafka.common.serialization.ByteArraySerializer
kafka-1  |  (org.apache.kafka.common.config.AbstractConfig)
kafka-1  | [2025-09-15 16:59:18,295] INFO [LogLoader partition=__remote_log_metadata-9, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,296] INFO Created log for partition __remote_log_metadata-9 in /tmp/kafka-logs/__remote_log_metadata-9 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,296] INFO [Partition __remote_log_metadata-9 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-9 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,296] INFO [Partition __remote_log_metadata-9 broker=1] Log loaded for partition __remote_log_metadata-9 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,306] INFO [LogLoader partition=__remote_log_metadata-38, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,307] INFO Created log for partition __remote_log_metadata-38 in /tmp/kafka-logs/__remote_log_metadata-38 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,307] INFO [Partition __remote_log_metadata-38 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-38 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,307] INFO [Partition __remote_log_metadata-38 broker=1] Log loaded for partition __remote_log_metadata-38 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,311] INFO initializing Kafka metrics collector (org.apache.kafka.common.telemetry.internals.KafkaMetricsCollector)
kafka-1  | [2025-09-15 16:59:18,319] INFO [LogLoader partition=__remote_log_metadata-5, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,319] INFO [Producer clientId=__remote_log_metadata_client_1_producer] Instantiated an idempotent producer. (org.apache.kafka.clients.producer.KafkaProducer)
kafka-1  | [2025-09-15 16:59:18,320] INFO Created log for partition __remote_log_metadata-5 in /tmp/kafka-logs/__remote_log_metadata-5 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,320] INFO [Partition __remote_log_metadata-5 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-5 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,320] INFO [Partition __remote_log_metadata-5 broker=1] Log loaded for partition __remote_log_metadata-5 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,334] INFO Kafka version: 4.0.0 (org.apache.kafka.common.utils.AppInfoParser)
kafka-1  | [2025-09-15 16:59:18,335] INFO Kafka commitId: 985bc99521dd22bb (org.apache.kafka.common.utils.AppInfoParser)
kafka-1  | [2025-09-15 16:59:18,335] INFO Kafka startTimeMs: 1757955558334 (org.apache.kafka.common.utils.AppInfoParser)
kafka-1  | [2025-09-15 16:59:18,335] INFO [LogLoader partition=__remote_log_metadata-17, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,336] INFO Created log for partition __remote_log_metadata-17 in /tmp/kafka-logs/__remote_log_metadata-17 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,336] INFO [Partition __remote_log_metadata-17 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-17 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,336] INFO [Partition __remote_log_metadata-17 broker=1] Log loaded for partition __remote_log_metadata-17 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,346] INFO ConsumerConfig values: 
kafka-1  | 	allow.auto.create.topics = true
kafka-1  | 	auto.commit.interval.ms = 5000
kafka-1  | 	auto.offset.reset = earliest
kafka-1  | 	bootstrap.servers = [kafka:19092]
kafka-1  | 	check.crcs = true
kafka-1  | 	client.dns.lookup = use_all_dns_ips
kafka-1  | 	client.id = __remote_log_metadata_client_1_consumer
kafka-1  | 	client.rack = 
kafka-1  | 	connections.max.idle.ms = 540000
kafka-1  | 	default.api.timeout.ms = 60000
kafka-1  | 	enable.auto.commit = false
kafka-1  | 	enable.metrics.push = true
kafka-1  | 	exclude.internal.topics = false
kafka-1  | 	fetch.max.bytes = 52428800
kafka-1  | 	fetch.max.wait.ms = 500
kafka-1  | 	fetch.min.bytes = 1
kafka-1  | 	group.id = null
kafka-1  | 	group.instance.id = null
kafka-1  | 	group.protocol = classic
kafka-1  | 	group.remote.assignor = null
kafka-1  | 	heartbeat.interval.ms = 3000
kafka-1  | 	interceptor.classes = []
kafka-1  | 	internal.leave.group.on.close = true
kafka-1  | 	internal.throw.on.fetch.stable.offset.unsupported = false
kafka-1  | 	isolation.level = read_uncommitted
kafka-1  | 	key.deserializer = class org.apache.kafka.common.serialization.ByteArrayDeserializer
kafka-1  | 	max.partition.fetch.bytes = 1048576
kafka-1  | 	max.poll.interval.ms = 300000
kafka-1  | 	max.poll.records = 500
kafka-1  | 	metadata.max.age.ms = 300000
kafka-1  | 	metadata.recovery.rebootstrap.trigger.ms = 300000
kafka-1  | 	metadata.recovery.strategy = rebootstrap
kafka-1  | 	metric.reporters = [org.apache.kafka.common.metrics.JmxReporter]
kafka-1  | 	metrics.num.samples = 2
kafka-1  | 	metrics.recording.level = INFO
kafka-1  | 	metrics.sample.window.ms = 30000
kafka-1  | 	partition.assignment.strategy = [class org.apache.kafka.clients.consumer.RangeAssignor, class org.apache.kafka.clients.consumer.CooperativeStickyAssignor]
kafka-1  | 	receive.buffer.bytes = 65536
kafka-1  | 	reconnect.backoff.max.ms = 1000
kafka-1  | 	reconnect.backoff.ms = 50
kafka-1  | 	request.timeout.ms = 30000
kafka-1  | 	retry.backoff.max.ms = 1000
kafka-1  | 	retry.backoff.ms = 100
kafka-1  | 	sasl.client.callback.handler.class = null
kafka-1  | 	sasl.jaas.config = null
kafka-1  | 	sasl.kerberos.kinit.cmd = /usr/bin/kinit
kafka-1  | 	sasl.kerberos.min.time.before.relogin = 60000
kafka-1  | 	sasl.kerberos.service.name = null
kafka-1  | 	sasl.kerberos.ticket.renew.jitter = 0.05
kafka-1  | 	sasl.kerberos.ticket.renew.window.factor = 0.8
kafka-1  | 	sasl.login.callback.handler.class = null
kafka-1  | 	sasl.login.class = null
kafka-1  | 	sasl.login.connect.timeout.ms = null
kafka-1  | 	sasl.login.read.timeout.ms = null
kafka-1  | 	sasl.login.refresh.buffer.seconds = 300
kafka-1  | 	sasl.login.refresh.min.period.seconds = 60
kafka-1  | 	sasl.login.refresh.window.factor = 0.8
kafka-1  | 	sasl.login.refresh.window.jitter = 0.05
kafka-1  | 	sasl.login.retry.backoff.max.ms = 10000
kafka-1  | 	sasl.login.retry.backoff.ms = 100
kafka-1  | 	sasl.mechanism = GSSAPI
kafka-1  | 	sasl.oauthbearer.clock.skew.seconds = 30
kafka-1  | 	sasl.oauthbearer.expected.audience = null
kafka-1  | 	sasl.oauthbearer.expected.issuer = null
kafka-1  | 	sasl.oauthbearer.header.urlencode = false
kafka-1  | 	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
kafka-1  | 	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
kafka-1  | 	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
kafka-1  | 	sasl.oauthbearer.jwks.endpoint.url = null
kafka-1  | 	sasl.oauthbearer.scope.claim.name = scope
kafka-1  | 	sasl.oauthbearer.sub.claim.name = sub
kafka-1  | 	sasl.oauthbearer.token.endpoint.url = null
kafka-1  | 	security.protocol = PLAINTEXT
kafka-1  | 	security.providers = null
kafka-1  | 	send.buffer.bytes = 131072
kafka-1  | 	session.timeout.ms = 45000
kafka-1  | 	socket.connection.setup.timeout.max.ms = 30000
kafka-1  | 	socket.connection.setup.timeout.ms = 10000
kafka-1  | 	ssl.cipher.suites = null
kafka-1  | 	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
kafka-1  | 	ssl.endpoint.identification.algorithm = https
kafka-1  | 	ssl.engine.factory.class = null
kafka-1  | 	ssl.key.password = null
kafka-1  | 	ssl.keymanager.algorithm = SunX509
kafka-1  | 	ssl.keystore.certificate.chain = null
kafka-1  | 	ssl.keystore.key = null
kafka-1  | 	ssl.keystore.location = null
kafka-1  | 	ssl.keystore.password = null
kafka-1  | 	ssl.keystore.type = JKS
kafka-1  | 	ssl.protocol = TLSv1.3
kafka-1  | 	ssl.provider = null
kafka-1  | 	ssl.secure.random.implementation = null
kafka-1  | 	ssl.trustmanager.algorithm = PKIX
kafka-1  | 	ssl.truststore.certificates = null
kafka-1  | 	ssl.truststore.location = null
kafka-1  | 	ssl.truststore.password = null
kafka-1  | 	ssl.truststore.type = JKS
kafka-1  | 	value.deserializer = class org.apache.kafka.common.serialization.ByteArrayDeserializer
kafka-1  |  (org.apache.kafka.common.config.AbstractConfig)
kafka-1  | [2025-09-15 16:59:18,352] INFO [Producer clientId=__remote_log_metadata_client_1_producer] Cluster ID: 4L6g3nShT-eMCtK--X86sw (org.apache.kafka.clients.Metadata)
kafka-1  | [2025-09-15 16:59:18,355] INFO initializing Kafka metrics collector (org.apache.kafka.common.telemetry.internals.KafkaMetricsCollector)
kafka-1  | [2025-09-15 16:59:18,355] INFO [LogLoader partition=__remote_log_metadata-46, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,357] INFO Created log for partition __remote_log_metadata-46 in /tmp/kafka-logs/__remote_log_metadata-46 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,358] INFO [Partition __remote_log_metadata-46 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-46 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,358] INFO [Partition __remote_log_metadata-46 broker=1] Log loaded for partition __remote_log_metadata-46 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,368] INFO [LogLoader partition=__remote_log_metadata-13, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,369] INFO Created log for partition __remote_log_metadata-13 in /tmp/kafka-logs/__remote_log_metadata-13 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,369] INFO [Partition __remote_log_metadata-13 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-13 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,369] INFO [Partition __remote_log_metadata-13 broker=1] Log loaded for partition __remote_log_metadata-13 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,375] INFO Kafka version: 4.0.0 (org.apache.kafka.common.utils.AppInfoParser)
kafka-1  | [2025-09-15 16:59:18,375] INFO Kafka commitId: 985bc99521dd22bb (org.apache.kafka.common.utils.AppInfoParser)
kafka-1  | [2025-09-15 16:59:18,375] INFO Kafka startTimeMs: 1757955558375 (org.apache.kafka.common.utils.AppInfoParser)
kafka-1  | [2025-09-15 16:59:18,377] INFO RLMM Consumer task thread is started (org.apache.kafka.server.log.remote.metadata.storage.ConsumerManager)
kafka-1  | [2025-09-15 16:59:18,377] INFO Initialized topic-based RLMM resources successfully (org.apache.kafka.server.log.remote.metadata.storage.TopicBasedRemoteLogMetadataManager)
kafka-1  | [2025-09-15 16:59:18,377] INFO Starting consumer task thread. (org.apache.kafka.server.log.remote.metadata.storage.ConsumerTask)
kafka-1  | [2025-09-15 16:59:18,377] INFO Metrics scheduler closed (org.apache.kafka.common.metrics.Metrics)
kafka-1  | [2025-09-15 16:59:18,377] INFO Closing reporter org.apache.kafka.common.metrics.JmxReporter (org.apache.kafka.common.metrics.Metrics)
kafka-1  | [2025-09-15 16:59:18,377] INFO Metrics reporters closed (org.apache.kafka.common.metrics.Metrics)
kafka-1  | [2025-09-15 16:59:18,378] INFO App info kafka.admin.client for adminclient-1 unregistered (org.apache.kafka.common.utils.AppInfoParser)
kafka-1  | [2025-09-15 16:59:18,379] INFO [LogLoader partition=__remote_log_metadata-25, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,380] INFO Metrics scheduler closed (org.apache.kafka.common.metrics.Metrics)
kafka-1  | [2025-09-15 16:59:18,380] INFO Closing reporter org.apache.kafka.common.metrics.JmxReporter (org.apache.kafka.common.metrics.Metrics)
kafka-1  | [2025-09-15 16:59:18,380] INFO Metrics reporters closed (org.apache.kafka.common.metrics.Metrics)
kafka-1  | [2025-09-15 16:59:18,380] INFO Created log for partition __remote_log_metadata-25 in /tmp/kafka-logs/__remote_log_metadata-25 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,381] INFO [Partition __remote_log_metadata-25 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-25 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,381] INFO [Partition __remote_log_metadata-25 broker=1] Log loaded for partition __remote_log_metadata-25 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,394] INFO [LogLoader partition=__remote_log_metadata-21, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,394] INFO Created log for partition __remote_log_metadata-21 in /tmp/kafka-logs/__remote_log_metadata-21 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,395] INFO [Partition __remote_log_metadata-21 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-21 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,395] INFO [Partition __remote_log_metadata-21 broker=1] Log loaded for partition __remote_log_metadata-21 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,409] INFO [LogLoader partition=__remote_log_metadata-4, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,410] INFO Created log for partition __remote_log_metadata-4 in /tmp/kafka-logs/__remote_log_metadata-4 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,410] INFO [Partition __remote_log_metadata-4 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-4 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,410] INFO [Partition __remote_log_metadata-4 broker=1] Log loaded for partition __remote_log_metadata-4 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,427] INFO [LogLoader partition=__remote_log_metadata-33, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,427] INFO Created log for partition __remote_log_metadata-33 in /tmp/kafka-logs/__remote_log_metadata-33 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,428] INFO [Partition __remote_log_metadata-33 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-33 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,428] INFO [Partition __remote_log_metadata-33 broker=1] Log loaded for partition __remote_log_metadata-33 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,436] INFO [LogLoader partition=__remote_log_metadata-0, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,436] INFO Created log for partition __remote_log_metadata-0 in /tmp/kafka-logs/__remote_log_metadata-0 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,437] INFO [Partition __remote_log_metadata-0 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,437] INFO [Partition __remote_log_metadata-0 broker=1] Log loaded for partition __remote_log_metadata-0 with initial high watermark 0 (kafka.cluster.Partition)
kafka-1  | [2025-09-15 16:59:18,448] INFO [LogLoader partition=__remote_log_metadata-29, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
kafka-1  | [2025-09-15 16:59:18,448] INFO Created log for partition __remote_log_metadata-29 in /tmp/kafka-logs/__remote_log_metadata-29 with properties {cleanup.policy=delete, remote.storage.enable=false, retention.ms=-1} (kafka.log.LogManager)
kafka-1  | [2025-09-15 16:59:18,448] INFO [Partition __remote_log_metadata-29 broker=1] No checkpointed highwatermark is found for partition __remote_log_metadata-29 (kafka.cluster.Partition)
