Hello, World!33333333333333333333333333333333333333333333333333333333333333333
====--PcapFileProcess  fname:/home/avorovich/pcap/rp_tap0.pcap
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58796-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58848-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48528-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58824-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39634-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58862-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39656-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48556-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58734-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:50974-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48686-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48700-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39650-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48496-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58764-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58682-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48518-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:50974-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58700-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48470-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58696-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48540-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48554-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39658-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58810-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:42332-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39658-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48618-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58780-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58842-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48718-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48634-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58760-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58746-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:48552-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48672-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58904-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48588-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48482-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48480-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:40110-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48530-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39624-192.168.110.51:1096
======================client to broker 
gaps_pos!!!  seq_gap_pos_count:15
frame stats  tcp_pair_key:192.168.110.61:41072-192.168.110.51:1096  frame_count:197  syn_count:0  fin_count:0  rst_count:1  isn:001979239428  "seq_gap_pos_count %":0.0757576  "seq_gap_neg_count %":0
kafka stats  kafka_count:196  kafka_len_tot:000000025080  tcp_payload_len_tot:000000025080  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:consumer-sub-000-nOkgFv0-7
kafka_non_ack_count:109  pct_non_ack!!!:0.553299
kafka req  list  
gaps_pos!!!  seq_gap_pos_count:4
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.71:58752  frame_count:32  syn_count:0  fin_count:1  rst_count:0  isn:001597107376  "seq_gap_pos_count %":0.121212  "seq_gap_neg_count %":0
kafka stats  kafka_count:31  kafka_len_tot:000000002418  tcp_payload_len_tot:000000002418  ind_client_id_n:0
kafka rsp without req!!  list  
kafka_corr_id:2078  iframe:26617
kafka_corr_id:2080  iframe:48414
kafka_corr_id:2116  iframe:92254
kafka_corr_id:2117  iframe:110212
kafka_corr_id:2147  iframe:110739
kafka_corr_id:2148  iframe:121836
kafka_corr_id:2152  iframe:135397
kafka_corr_id:2160  iframe:135666
kafka_corr_id:2161  iframe:148065
kafka_corr_id:2182  iframe:153951
kafka_corr_id:2184  iframe:155119
kafka_corr_id:2185  iframe:156186
kafka_corr_id:2186  iframe:160573
kafka_corr_id:2189  iframe:167384
kafka_corr_id:2200  iframe:174942
kafka_corr_id:2201  iframe:175165
kafka_corr_id:2205  iframe:200051
kafka_corr_id:2215  iframe:200542
======================client to broker 
gaps_pos!!!  seq_gap_pos_count:71
frame stats  tcp_pair_key:192.168.110.71:48716-192.168.110.51:1096  frame_count:491  syn_count:0  fin_count:1  rst_count:0  isn:003231861537  "seq_gap_pos_count %":0.144309  "seq_gap_neg_count %":0
kafka stats  kafka_count:15  kafka_len_tot:000012950219  tcp_payload_len_tot:000022680985  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:producer-14
kafka_non_ack_count:2  pct_non_ack!!!:0.125
kafka req  list  
kafka_corr_id:1945  ack:1  iframe:21498
kafka_corr_id:1946  ack:0  iframe:37231
kafka_corr_id:1951  ack:1  iframe:37467
kafka_corr_id:1956  ack:1  iframe:53373
kafka_corr_id:1970  ack:1  iframe:74905
kafka_corr_id:1971  ack:1  iframe:75016
kafka_corr_id:1983  ack:1  iframe:86249
kafka_corr_id:1992  ack:1  iframe:103514
kafka_corr_id:2001  ack:0  iframe:117950
kafka_corr_id:2015  ack:1  iframe:141850
kafka_corr_id:2016  ack:1  iframe:141908
kafka_corr_id:2017  ack:1  iframe:141978
kafka_corr_id:2031  ack:1  iframe:153433
kafka_corr_id:2033  ack:1  iframe:153738
kafka_corr_id:2058  ack:1  iframe:170213
=============broker to client 
gaps_pos!!!  seq_gap_pos_count:1
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.71:48716  frame_count:29  syn_count:0  fin_count:1  rst_count:0  isn:003219198763  "seq_gap_pos_count %":0.0333333  "seq_gap_neg_count %":0
kafka stats  kafka_count:28  kafka_len_tot:000000002184  tcp_payload_len_tot:000000002184  ind_client_id_n:0
kafka rsp without req!!  list  
kafka_corr_id:1946  iframe:22057
kafka_corr_id:1950  iframe:37334
kafka_corr_id:1957  iframe:74793
kafka_corr_id:1972  iframe:75272
kafka_corr_id:1973  iframe:75619
kafka_corr_id:1976  iframe:86136
kafka_corr_id:2045  iframe:157210
kafka_corr_id:2047  iframe:158002
kafka_corr_id:2050  iframe:158711
kafka_corr_id:2051  iframe:159055
kafka_corr_id:2060  iframe:170499
kafka_corr_id:2061  iframe:170717
kafka_corr_id:2062  iframe:170886
kafka_corr_id:2064  iframe:179534
kafka_corr_id:2077  iframe:199917
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:54976-192.168.110.51:1096  frame_count:10  syn_count:0  fin_count:0  rst_count:0  isn:002367799674  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:10  kafka_len_tot:000000000570  tcp_payload_len_tot:000000000570  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:kafka-ui-admin-1739114666-1
kafka_non_ack_count:1  pct_non_ack!!!:0.0909091
kafka req  list  
kafka_corr_id:52769  ack:1  iframe:49831
kafka_corr_id:52770  ack:1  iframe:49834
kafka_corr_id:52774  ack:1  iframe:49836
kafka_corr_id:52775  ack:1  iframe:49839
kafka_corr_id:52777  ack:1  iframe:49842
kafka_corr_id:52779  ack:1  iframe:204742
kafka_corr_id:52780  ack:1  iframe:204744
kafka_corr_id:52786  ack:1  iframe:204746
kafka_corr_id:52788  ack:1  iframe:204749
kafka_corr_id:52791  ack:0  iframe:204753
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:54976  frame_count:10  syn_count:0  fin_count:0  rst_count:1  isn:000582360673  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:9  kafka_len_tot:000000016923  tcp_payload_len_tot:000000016923  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:41064-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:001367372382  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:41064  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:002906277504  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:39610-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:000327115672  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:39610  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:000659530949  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:34008-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:000744817261  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:34008  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:000487275595  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:48556-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:001583742027  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:48556  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:004012339960  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:48538-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:001909292119  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:48538  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:003157205029  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:39616-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:003385294660  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:39616  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:004130340506  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:39590-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:001055778587  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:39590  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:003332794232  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:39566-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:002785240490  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:39566  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:001672810751  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:39568-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:000102060433  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:39568  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:002870855268  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:39554-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:001192094811  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:39554  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:002139696888  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.61:39606-192.168.110.51:1096  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:002630494370  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:39606  frame_count:1  syn_count:0  fin_count:1  rst_count:0  isn:000157551237  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44884-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:000439608734  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44884  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44886-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:002986089256  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44886  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44892-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:003662413928  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44892  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44900-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:001078563824  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44900  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44904-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:003700540755  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44904  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44912-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:000346644811  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44912  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44920-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:003145356131  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44920  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44928-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:000589040807  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44928  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44932-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:004210381879  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44932  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44934-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:000750873443  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44934  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:44942-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:003624190070  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:44942  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:35448-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:002120058215  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
=============broker to client 
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.11:35448  frame_count:1  syn_count:0  fin_count:0  rst_count:1  isn:000000000000  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000006  ind_client_id_n:0
kafka rsp without req!!  list  
======================client to broker 
frame stats  tcp_pair_key:192.168.110.11:35452-192.168.110.51:1096  frame_count:1  syn_count:1  fin_count:0  rst_count:0  isn:003742514939  "seq_gap_pos_count %":0  "seq_gap_neg_count %":0
kafka stats  kafka_count:0  kafka_len_tot:000000000000  tcp_payload_len_tot:000000000000  ind_client_id_n:0
kafka client_id list (req only) 
kafka_non_ack_count:0  pct_non_ack!!!:0
kafka req  list  
